Point_ID,UTM_E,UTM_N,DATUM,ELEV,Transect_ID,Point_no,YR_Treated,Treatment_Description,FACTS_ID,Sale_Name
EMMAOR_MDC1-10,347158.914,4850458.186,NAD83 Z11,1780,EMMAOR_MDC1,10,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-01,348360.443,4852856.311,NAD83 Z11,1857,EMMAOR_MDC2,1,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-02,348659.984,4852849.928,NAD83 Z11,1888,EMMAOR_MDC2,2,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-03,348677.535,4852541.866,NAD83 Z11,1877,EMMAOR_MDC2,3,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-04,348667.483,4852262.346,NAD83 Z11,1895,EMMAOR_MDC2,4,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-05,348957.216,4852249.303,NAD83 Z11,1950,EMMAOR_MDC2,5,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-06,348967.376,4851953.947,NAD83 Z11,1934,EMMAOR_MDC2,6,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-07,348965.684,4851664.823,NAD83 Z11,1911,EMMAOR_MDC2,7,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-08,348664.44,4851653.46,NAD83 Z11,1951,EMMAOR_MDC2,8,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-09,348663.607,4851363.754,NAD83 Z11,1931,EMMAOR_MDC2,9,999,"CFLR Control, no harvest",,
EMMAOR_MDC2-10,348658.062,4851053.523,NAD83 Z11,1959,EMMAOR_MDC2,10,999,"CFLR Control, no harvest",,
EMMAOR_PAWT1-01,349254.609,4883742.14,NAD83 Z11,1622,EMMAOR_PAWT1,1,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 8 Jul 2019",1220130480,Soda Bear MD-D-13-9011
EMMAOR_PAWT1-02,349262.11,4883460.733,NAD83 Z11,1619,EMMAOR_PAWT1,2,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480 and 470, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 8 Jul 2019","1220130480, 1220130470",Soda Bear MD-D-13-9011
EMMAOR_PAWT1-03,348967.188,4883454.468,NAD83 Z11,1619,EMMAOR_PAWT1,3,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480 (150m ONLY) and 470, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 8 Jul 2019","1220130480, 1220130470",Soda Bear MD-D-13-9011
EMMAOR_PAWT1-04,348975.322,4883169.767,NAD83 Z11,1614,EMMAOR_PAWT1,4,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 8 Jul 2019",1220130480,Soda Bear MD-D-13-9011
EMMAOR_PAWT1-05,348960.974,4882857.242,NAD83 Z11,1614,EMMAOR_PAWT1,5,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 8 Jul 2019",1220130480,Soda Bear MD-D-13-9011
EMMAOR_PAWT1-06,349269.926,4882850.334,NAD83 Z11,1592,EMMAOR_PAWT1,6,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 480 (150m ONLY) and units 470, 367, and 496, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 7 Jun 2019 (unit 496), 8 Jul 2019 (unit 480) and 11 Jul 2019 (unit 367)","1220130480, 1220130470, 1220130496, 1220130367",Soda Bear MD-D-13-9011
EMMAOR_PAWT1-07,349268.943,4882555.18,NAD83 Z11,1586,EMMAOR_PAWT1,7,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 496, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 7 Jun 2019 (unit 496)",1220130496,Soda Bear MD-D-13-9011
EMMAOR_PAWT1-08,349557.189,4882551.473,NAD83 Z11,1615,EMMAOR_PAWT1,8,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), units 367 (150m ONLY) and 496, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 7 Jun 2019 (unit 496) and 11 Jul 2019 (unit 367 - 150m ONLY)","1220130496, 1220130367",Soda Bear MD-D-13-9011
EMMAOR_PAWT1-09,349555.262,4882256.805,NAD83 Z11,1582,EMMAOR_PAWT1,9,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), units 383 and 496, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 7 Jun 2019 (unit 496) and 7 Jun 2019 (unit 383)","1220130496, 1220130383",Soda Bear MD-D-13-9011
EMMAOR_PAWT1-10,349558.793,4881950.875,NAD83 Z11,1596,EMMAOR_PAWT1,10,,"CFLR prescription, Harvest noted during visit 1 (16 May 2016), unit 383, Commercial thin completed date in FACTS 23 Jun 2017, precommercial thin completed 7 Jun 2019 (unit 383)",1220130383,Soda Bear MD-D-13-9011
EMMAOR_PRONGC1-01,351359.689,4884964.456,NAD83 Z11,1724,EMMAOR_PRONGC1,1,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-02,351656.087,4884952.895,NAD83 Z11,1754,EMMAOR_PRONGC1,2,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-03,351655.966,4884650.434,NAD83 Z11,1756,EMMAOR_PRONGC1,3,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-04,351660.637,4884353.873,NAD83 Z11,1756,EMMAOR_PRONGC1,4,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-05,351663.269,4884059.662,NAD83 Z11,1734,EMMAOR_PRONGC1,5,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-06,351950.198,4884050.28,NAD83 Z11,1804,EMMAOR_PRONGC1,6,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-07,352252.039,4884054.298,NAD83 Z11,1839,EMMAOR_PRONGC1,7,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-08,352549.931,4884058.986,NAD83 Z11,1861,EMMAOR_PRONGC1,8,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-09,352863.469,4884053.05,NAD83 Z11,1879,EMMAOR_PRONGC1,9,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC1-10,353159.234,4884047.373,NAD83 Z11,1900,EMMAOR_PRONGC1,10,999,"CFLR Control, no harvest",,
EMMAOR_PRONGC2-01,352263.583,4887663.244,NAD83 Z11,1576,EMMAOR_PRONGC2,1,2012,"CFLR Control, no harvest, 12 May 2012 underburn",2120051007,Antelope 2 underburn 7
EMMAOR_PRONGC2-02,352559.801,4887662.154,NAD83 Z11,1589,EMMAOR_PRONGC2,2,2012,"CFLR Control, no harvest, 12 May 2012 underburn",2120051007,Antelope 2 underburn 7
EMMAOR_PRONGC2-03,352555.769,4887359.31,NAD83 Z11,1583,EMMAOR_PRONGC2,3,2012,"CFLR Control, no harvest, 12 May 2012 underburn",2120051007,Antelope 2 underburn 7
EMMAOR_PRONGC2-04,352558.278,4887048.844,NAD83 Z11,1579,EMMAOR_PRONGC2,4,2012,"CFLR Control, no harvest, 12 May 2012 underburn",2120051007,Antelope 2 underburn 7
EMMAOR_PRONGC2-05,352857.829,4887058.331,NAD83 Z11,1593,EMMAOR_PRONGC2,5,2012,"CFLR Control, no harvest, 12 May 2012 underburn",2120051007,Antelope 2 underburn 7
EMMAOR_PRONGC2-06,353157.83,4887060.498,NAD83 Z11,1596,EMMAOR_PRONGC2,6,2005,"CFLR Control, no harvest, 4 Jun 2005, 23 Oct 2008, 12 May 2012 underburns","2120051007, 2120051009",Antelope 2 underburn 7 and 9
EMMAOR_PRONGC2-07,353456.574,4887065.343,NAD83 Z11,1605,EMMAOR_PRONGC2,7,2005,"CFLR Control, no harvest, 4 Jun 2005 and 23 Oct 2008 underburn",2120051009,Antelope 2 underburn 9
EMMAOR_PRONGC2-08,353456.753,4887358.135,NAD83 Z11,1600,EMMAOR_PRONGC2,8,2005,"CFLR Control, no harvest, 4 Jun 2005 and 23 Oct 2008 underburn",2120051009,Antelope 2 underburn 9
EMMAOR_PRONGC2-09,353465.963,4887654.132,NAD83 Z11,1601,EMMAOR_PRONGC2,9,2005,"CFLR Control, no harvest, 4 Jun 2005 and 23 Oct 2008 underburn",2120051009,Antelope 2 underburn 9
EMMAOR_PRONGC2-10,353462.473,4887960.524,NAD83 Z11,1577,EMMAOR_PRONGC2,10,2005,"CFLR Control, no harvest, 4 Jun 2005 and 23 Oct 2008 underburn",2120051009,Antelope 2 underburn 9
EMMAOR_RATT1-01,352863.513,4848960.202,NAD83 Z11,1728,EMMAOR_RATT1,1,999,,,
EMMAOR_RATT1-02,352866.387,4848649.342,NAD83 Z11,1723,EMMAOR_RATT1,2,999,,,
EMMAOR_RATT1-03,352860.565,4848361.496,NAD83 Z11,1727,EMMAOR_RATT1,3,999,,,
EMMAOR_RATT1-04,353160.434,4848362.948,NAD83 Z11,1691,EMMAOR_RATT1,4,999,,,
EMMAOR_RATT1-05,353153.308,4848058.875,NAD83 Z11,1704,EMMAOR_RATT1,5,999,,,
EMMAOR_RATT1-06,353156.354,4847755.959,NAD83 Z11,1711,EMMAOR_RATT1,6,999,,,
EMMAOR_RATT1-07,353457.277,4847760.375,NAD83 Z11,1689,EMMAOR_RATT1,7,999,,,
EMMAOR_RATT1-08,353456.612,4847455.443,NAD83 Z11,1703,EMMAOR_RATT1,8,999,,,
EMMAOR_RATT1-09,353460.48,4847153.515,NAD83 Z11,1703,EMMAOR_RATT1,9,999,,,
EMMAOR_RATT1-10,353464.206,4846854.603,NAD83 Z11,1705,EMMAOR_RATT1,10,999,,,
EMMAOR_RATT2-01,351062.587,4846260.652,NAD83 Z11,1711,EMMAOR_RATT2,1,999,,,
EMMAOR_RATT2-02,351065.59,4845953.063,NAD83 Z11,1725,EMMAOR_RATT2,2,999,,,
EMMAOR_RATT2-03,351060.072,4845646.793,NAD83 Z11,1726,EMMAOR_RATT2,3,999,,,
EMMAOR_RATT2-04,351363.187,4845654.941,NAD83 Z11,1714,EMMAOR_RATT2,4,999,,,
EMMAOR_RATT2-05,351662.048,4845656.381,NAD83 Z11,1696,EMMAOR_RATT2,5,999,,,
EMMAOR_RATT2-06,351650.03,4845352.006,NAD83 Z11,1690,EMMAOR_RATT2,6,999,,,
EMMAOR_RATT2-07,351655.458,4845064.476,NAD83 Z11,1686,EMMAOR_RATT2,7,999,,,
EMMAOR_RATT2-08,351655.458,4844752.502,NAD83 Z11,1682,EMMAOR_RATT2,8,999,,,
EMMAOR_RATT2-09,351659.494,4844455.622,NAD83 Z11,1667,EMMAOR_RATT2,9,999,,,
EMMAOR_RATT2-10,351659.522,4844156.005,NAD83 Z11,1662,EMMAOR_RATT2,10,999,,,
EMMAOR_SAGEC1-01,328562.153,4857667.216,NAD83 Z11,1533,EMMAOR_SAGEC1,1,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-02,328858.146,4857661.259,NAD83 Z11,1541,EMMAOR_SAGEC1,2,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-03,328855.983,4857365.539,NAD83 Z11,1534,EMMAOR_SAGEC1,3,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-04,328865.245,4857060.009,NAD83 Z11,1534,EMMAOR_SAGEC1,4,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-05,328861.63,4856757.663,NAD83 Z11,1533,EMMAOR_SAGEC1,5,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-06,329160.605,4856752.527,NAD83 Z11,1547,EMMAOR_SAGEC1,6,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-07,329452.305,4856760.524,NAD83 Z11,1551,EMMAOR_SAGEC1,7,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-08,329752.999,4856756.771,NAD83 Z11,1536,EMMAOR_SAGEC1,8,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-09,329765.78,4857059.01,NAD83 Z11,1547,EMMAOR_SAGEC1,9,999,"CFLR Control, no harvest",,
EMMAOR_SAGEC1-10,330070.024,4857058.069,NAD83 Z11,1538,EMMAOR_SAGEC1,10,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-01,363659.062,4849263.157,NAD83 Z11,1556,EMMAOR_UPCA1,1,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-02,363664.278,4848954.629,NAD83 Z11,1554,EMMAOR_UPCA1,2,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-03,363661.371,4848659.182,NAD83 Z11,1550,EMMAOR_UPCA1,3,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-04,363953.319,4848659.224,NAD83 Z11,1545,EMMAOR_UPCA1,4,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-05,363957.591,4848357.256,NAD83 Z11,1542,EMMAOR_UPCA1,5,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-06,363953.26,4848052.567,NAD83 Z11,1536,EMMAOR_UPCA1,6,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-07,363961.907,4847758.515,NAD83 Z11,1538,EMMAOR_UPCA1,7,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-08,364257.492,4847763.939,NAD83 Z11,1523,EMMAOR_UPCA1,8,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-09,364256.417,4847465.047,NAD83 Z11,1526,EMMAOR_UPCA1,9,999,"CFLR Control, no harvest",,
EMMAOR_UPCA1-10,364257.824,4847153.239,NAD83 Z11,1526,EMMAOR_UPCA1,10,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-01,362157.716,4852248.539,NAD83 Z11,1578,EMMAOR_UPCB1,1,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-02,362175.655,4852552.905,NAD83 Z11,1574,EMMAOR_UPCB1,2,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-03,362177.383,4852852.884,NAD83 Z11,1572,EMMAOR_UPCB1,3,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-04,362460.182,4852864.718,NAD83 Z11,1593,EMMAOR_UPCB1,4,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-05,362739.457,4852837.381,NAD83 Z11,1629,EMMAOR_UPCB1,5,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-06,362756.861,4852568.014,NAD83 Z11,1623,EMMAOR_UPCB1,6,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-07,362755.397,4852259.15,NAD83 Z11,1613,EMMAOR_UPCB1,7,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-08,362747.156,4851957.537,NAD83 Z11,1595,EMMAOR_UPCB1,8,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-09,362762.929,4851656.531,NAD83 Z11,1578,EMMAOR_UPCB1,9,999,"CFLR Control, no harvest",,
EMMAOR_UPCB1-10,363071.468,4851648.309,NAD83 Z11,1595,EMMAOR_UPCB1,10,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-01,366953.172,4879860.376,NAD83 Z11,1628,EMMAOR_WOLFC1,1,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-02,367261.353,4879852.755,NAD83 Z11,1642,EMMAOR_WOLFC1,2,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-03,367251.839,4879552.587,NAD83 Z11,1606,EMMAOR_WOLFC1,3,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-04,367848.802,4879555.288,NAD83 Z11,1606,EMMAOR_WOLFC1,4,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-05,368161.72,4879562.317,NAD83 Z11,1659,EMMAOR_WOLFC1,5,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-06,368461.004,4879553.242,NAD83 Z11,1698,EMMAOR_WOLFC1,6,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-07,368463.626,4879260.973,NAD83 Z11,1628,EMMAOR_WOLFC1,7,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-08,368754.497,4879241.22,NAD83 Z11,1695,EMMAOR_WOLFC1,8,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-09,369060.055,4879252.954,NAD83 Z11,1757,EMMAOR_WOLFC1,9,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC1-10,369061.176,4878961.05,NAD83 Z11,1708,EMMAOR_WOLFC1,10,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-01,369955.557,4878060.437,NAD83 Z11,1719,EMMAOR_WOLFC2,1,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-02,369961.016,4877760.728,NAD83 Z11,1635,EMMAOR_WOLFC2,2,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-03,369956.211,4877459.499,NAD83 Z11,1666,EMMAOR_WOLFC2,3,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-04,369961.013,4877169.703,NAD83 Z11,1691,EMMAOR_WOLFC2,4,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-05,370258.215,4877159.646,NAD83 Z11,1746,EMMAOR_WOLFC2,5,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-06,370257.031,4876855.97,NAD83 Z11,1683,EMMAOR_WOLFC2,6,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-07,370256.043,4876555.093,NAD83 Z11,1666,EMMAOR_WOLFC2,7,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-08,370254.23,4876255.444,NAD83 Z11,1625,EMMAOR_WOLFC2,8,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-09,369953.793,4875957.3,NAD83 Z11,1565,EMMAOR_WOLFC2,9,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC2-10,369954.342,4875642.655,NAD83 Z11,1558,EMMAOR_WOLFC2,10,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-01,368459.543,4876858.346,NAD83 Z11,1552,EMMAOR_WOLFC3,1,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-02,368449.652,4877165.229,NAD83 Z11,1544,EMMAOR_WOLFC3,2,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-03,368455.863,4877451.51,NAD83 Z11,1546,EMMAOR_WOLFC3,3,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-04,368460.072,4877765.428,NAD83 Z11,1558,EMMAOR_WOLFC3,4,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-05,368458.232,4878046.377,NAD83 Z11,1565,EMMAOR_WOLFC3,5,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-06,368752.255,4878054.012,NAD83 Z11,1596,EMMAOR_WOLFC3,6,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-07,368758.235,4877753.797,NAD83 Z11,1574,EMMAOR_WOLFC3,7,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-08,368759.143,4877454.852,NAD83 Z11,1561,EMMAOR_WOLFC3,8,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-09,368757.308,4877156.821,NAD83 Z11,1550,EMMAOR_WOLFC3,9,999,"CFLR Control, no harvest",,
EMMAOR_WOLFC3-10,368762.252,4876854.84,NAD83 Z11,1541,EMMAOR_WOLFC3,10,999,"CFLR Control, no harvest",,
EMMAOR_WOLFTA1-01,360057.402,4881365.635,NAD83 Z11,1712,EMMAOR_WOLFTA1,1,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 6 Nov 2017, unit 183",20015WS183,Wolf South Stewardship unit 183
EMMAOR_WOLFTA1-02,359758.59,4881357.275,NAD83 Z11,1733,EMMAOR_WOLFTA1,2,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 6 Nov 2017, unit 183 - 150m ONLY",20015WS183,Wolf South Stewardship unit 183
EMMAOR_WOLFTA1-03,359766.281,4881055.72,NAD83 Z11,1728,EMMAOR_WOLFTA1,3,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 6 Nov 2017, unit 183 - 150m ONLY",20015WS183,Wolf South Stewardship unit 183
EMMAOR_WOLFTA1-04,359169.205,4881062.683,NAD83 Z11,1798,EMMAOR_WOLFTA1,4,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 21 Nov 2017, unit 468",20015WS468,Wolf North Stewardship unit 468
EMMAOR_WOLFTA1-05,359161.823,4880756.853,NAD83 Z11,1815,EMMAOR_WOLFTA1,5,999,,,
EMMAOR_WOLFTA1-06,359451.717,4880756.596,NAD83 Z11,1734,EMMAOR_WOLFTA1,6,999,,,
EMMAOR_WOLFTA1-07,359767.883,4880770.012,NAD83 Z11,1686,EMMAOR_WOLFTA1,7,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 6 Nov 2017, unit 183",20015WS183,Wolf South Stewardship unit 183
EMMAOR_WOLFTA1-08,359755.144,4880453.512,NAD83 Z11,1636,EMMAOR_WOLFTA1,8,2017,"CFLR Prescription, Commercial thin noted in FACTS, completed date 6 Nov 2017, unit 183 - 150m ONLY",20015WS183,Wolf South Stewardship unit 183
EMMAOR_WOLFTA1-09,359464.726,4880444.196,NAD83 Z11,1762,EMMAOR_WOLFTA1,9,999,,,
EMMAOR_WOLFTA1-10,359165.446,4880447.163,NAD83 Z11,1820,EMMAOR_WOLFTA1,10,999,,,
EMMAOR_WOLFTA2-01,356767.968,4882265.048,NAD83 Z11,1848,EMMAOR_WOLFTA2,1,999,,,
EMMAOR_WOLFTA2-02,357072.735,4882262.438,NAD83 Z11,1850,EMMAOR_WOLFTA2,2,999,,,
EMMAOR_WOLFTA2-03,357047.255,4882554.77,NAD83 Z11,1900,EMMAOR_WOLFTA2,3,999,,,
EMMAOR_WOLFTA2-04,357357.43,4882550.43,NAD83 Z11,1847,EMMAOR_WOLFTA2,4,2019,"CFLR Prescription, Pre-commercial thin noted in FACTS, thinning noted during visit 1 29 May 2019, unit 156",2016WF0156,Wolf PCT unit 156
EMMAOR_WOLFTA2-05,357660.875,4882557.997,NAD83 Z11,1843,EMMAOR_WOLFTA2,5,2019,"CFLR Prescription, Pre-commercial thin noted in FACTS, thinning noted during visit 1 29 May 2019, unit 156",2016WF0156,Wolf PCT unit 156
EMMAOR_WOLFTA2-06,357960.486,4882552.488,NAD83 Z11,1868,EMMAOR_WOLFTA2,6,2019,"CFLR Prescription, Pre-commercial thin noted in FACTS, thinning noted during visit 1 29 May 2019, unit 156 - 150m ONLY",2016WF0156,Wolf PCT unit 156
EMMAOR_WOLFTA2-07,358252.291,4882555.28,NAD83 Z11,1863,EMMAOR_WOLFTA2,7,999,,,
EMMAOR_WOLFTA2-08,358557.833,4882560.748,NAD83 Z11,1797,EMMAOR_WOLFTA2,8,999,,,
EMMAOR_WOLFTA2-09,358864.619,4882567.28,NAD83 Z11,1739,EMMAOR_WOLFTA2,9,999,,,
EMMAOR_WOLFTA2-10,358852.507,4882252.217,NAD83 Z11,1743,EMMAOR_WOLFTA2,10,999,,,
EMMAOR_WOLFTA3-01,358252.829,4885559.097,NAD83 Z11,1649,EMMAOR_WOLFTA3,1,999,,,
EMMAOR_WOLFTA3-02,358557.153,4885554.628,NAD83 Z11,1712,EMMAOR_WOLFTA3,2,999,,,
EMMAOR_WOLFTA3-03,358864.622,4885541.236,NAD83 Z11,1671,EMMAOR_WOLFTA3,3,999,,,
EMMAOR_WOLFTA3-04,359157.493,4885547.422,NAD83 Z11,1691,EMMAOR_WOLFTA3,4,999,,,
EMMAOR_WOLFTA3-05,359156.971,4885245.183,NAD83 Z11,1709,EMMAOR_WOLFTA3,5,999,,,
EMMAOR_WOLFTA3-06,359454.225,4885254.988,NAD83 Z11,1702,EMMAOR_WOLFTA3,6,999,,,
EMMAOR_WOLFTA3-07,359454.3,4884962.581,NAD83 Z11,1697,EMMAOR_WOLFTA3,7,999,,,
EMMAOR_WOLFTA3-08,359444.102,4884648.196,NAD83 Z11,1687,EMMAOR_WOLFTA3,8,999,,,
EMMAOR_WOLFTA3-09,359474.952,4884358.732,NAD83 Z11,1665,EMMAOR_WOLFTA3,9,999,,,
EMMAOR_WOLFTA3-10,359465.43,4884051.269,NAD83 Z11,1610,EMMAOR_WOLFTA3,10,999,,,
EMMAOR_WOLFTB1-01,364860.758,4885253.725,NAD83 Z11,1645,EMMAOR_WOLFTB1,1,999,,,
EMMAOR_WOLFTB1-02,364564.758,4885260.986,NAD83 Z11,1670,EMMAOR_WOLFTB1,2,999,,,
EMMAOR_WOLFTB1-03,364256.186,4885256.137,NAD83 Z11,1637,EMMAOR_WOLFTB1,3,999,,,
EMMAOR_WOLFTB1-04,364258.346,4884964.605,NAD83 Z11,1687,EMMAOR_WOLFTB1,4,999,,,
EMMAOR_WOLFTB1-05,364550.052,4884957.941,NAD83 Z11,1748,EMMAOR_WOLFTB1,5,2008,"Pre-commercial thin noted in FACTS, completd date 9 Oct 2008, unit 1A",CAPBOXX01A,Cap Box unit 1A
EMMAOR_WOLFTB1-06,364853.037,4884947.007,NAD83 Z11,1712,EMMAOR_WOLFTB1,6,2008,"Pre-commercial thin noted in FACTS, completd date 9 Oct 2008, unit 1A",CAPBOXX01A,Cap Box unit 1A
EMMAOR_WOLFTB1-07,365177.615,4884965.885,NAD83 Z11,1687,EMMAOR_WOLFTB1,7,2018,"Commercial thin noted in FACTS, completed data 1 Jul 2018, unit 208 - 150m ONLY",20015WN208,Wolf North Stewardship unit 208
EMMAOR_WOLFTB1-08,365460.209,4884947.092,NAD83 Z11,1691,EMMAOR_WOLFTB1,8,2018,"Commercial thin noted in FACTS, completed data 1 Jul 2018, unit 208 - 150m ONLY",20015WN208,Wolf North Stewardship unit 208
EMMAOR_WOLFTB1-09,365465.221,4884664.601,NAD83 Z11,1740,EMMAOR_WOLFTB1,9,2018,"Commercial thin noted in FACTS, completed data 1 Jul 2018, unit 208 - 150m ONLY",20015WN208,Wolf North Stewardship unit 208
EMMAOR_WOLFTB1-10,365764.657,4884657.303,NAD83 Z11,1663,EMMAOR_WOLFTB1,10,999,,,
EMMAOR_WOLFTB2-01,366961.59,4884080.142,NAD83 Z11,1692,EMMAOR_WOLFTB2,1,2018,"Commercial thin noted in FACTS, completed data 20 Jun 2018, unit 221 - 150m ONLY",20015WN221,Wolf North Stewardship unit 221
EMMAOR_WOLFTB2-02,366953.254,4883749.981,NAD83 Z11,1717,EMMAOR_WOLFTB2,2,2018,"Commercial thin noted in FACTS, completed data 20 Jun 2018, unit 221",20015WN221,Wolf North Stewardship unit 221
EMMAOR_WOLFTB2-03,366957.261,4883463.117,NAD83 Z11,1752,EMMAOR_WOLFTB2,3,2018,"Commercial thin noted in FACTS, completed data 20 Jun 2018, unit 221",20015WN221,Wolf North Stewardship unit 221
EMMAOR_WOLFTB2-04,366951.404,4883152.784,NAD83 Z11,1782,EMMAOR_WOLFTB2,4,2018,"Commercial thin noted in FACTS, completed data 20 Jun 2018, unit 221 - 150m ONLY",20015WN221,Wolf North Stewardship unit 221
EMMAOR_WOLFTB2-05,367257.529,4883155.781,NAD83 Z11,1735,EMMAOR_WOLFTB2,5,2018,"Commercial thin noted in FACTS, completed data 20 Jun 2018, unit 221 - 150m ONLY",20015WN221,Wolf North Stewardship unit 221
EMMAOR_WOLFTB2-06,367555.435,4883162.573,NAD83 Z11,1740,EMMAOR_WOLFTB2,6,999,,,
EMMAOR_WOLFTB2-07,367561.794,4883460.817,NAD83 Z11,1774,EMMAOR_WOLFTB2,7,999,,,
EMMAOR_WOLFTB2-08,367557.209,4883759.67,NAD83 Z11,1796,EMMAOR_WOLFTB2,8,999,,,
EMMAOR_WOLFTB2-09,367854.139,4883758.802,NAD83 Z11,1884,EMMAOR_WOLFTB2,9,999,,,
