Visit_ID,Point_ID,Survey_Date,Visit_no,St_time,Survey_length,Wind,Temp_C,Observer,Recorder,Reviewer,Comments
EMMAOR_FLAGC2-03_2015-05-13,EMMAOR_FLAGC2-03,2015-05-13,1,1/0/00,270,1,4,RLM,RLM,CAS,
EMMAOR_FLAGC2-03_2015-06-08,EMMAOR_FLAGC2-03,2015-06-08,2,1/0/00,270,0,24,KEA,KEA,RLM,
EMMAOR_FLAGC2-03_2016-06-02,EMMAOR_FLAGC2-03,2016-06-02,1,1/0/00,270,2,21,KNB,KNB,VLM,
EMMAOR_FLAGC2-03_2016-06-23,EMMAOR_FLAGC2-03,2016-06-23,2,1/0/00,270,2,14,RSR,RSR,NGS,
EMMAOR_FLAGC2-03_2017-05-24,EMMAOR_FLAGC2-03,2017-05-24,1,1/0/00,270,2,11,JRK,JRK,NSM,"No WO. DUFL, RBNU, DEJU, AMRO"
EMMAOR_FLAGC2-03_2017-06-16,EMMAOR_FLAGC2-03,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Overcast, little to no breeze, lots of birds calling. No WO activity"
EMMAOR_FLAGC2-03_2019-06-13,EMMAOR_FLAGC2-03,2019-06-13,1,1/0/00,270,0,22,REB,REB,TES,
EMMAOR_FLAGC2-03_2019-07-01,EMMAOR_FLAGC2-03,2019-07-01,2,1/0/00,270,0,20,DHK,DHK,MEW,
EMMAOR_FLAGC2-03_2021-05-26,EMMAOR_FLAGC2-03,2021-05-26,1,1/0/00,270,0,9,TES,TES,CPL,"GRFL, CHSP, CLNU"
EMMAOR_FLAGC2-03_2021-06-21,EMMAOR_FLAGC2-03,2021-06-21,2,1/0/00,270,0,17,CPL,CPL,TES,"CHSP, AMRO, MODO, SAPH, MOCH, WHWO CA S of pt 3"
EMMAOR_FLAGC2-04_2014-05-12,EMMAOR_FLAGC2-04,2014-05-12,1,1/0/00,270,0,7,DJH,DJH,DJH,Possible same WHWO individual as @ pt 3
EMMAOR_FLAGC2-04_2014-06-10,EMMAOR_FLAGC2-04,2014-06-10,2,1/0/00,270,1,14,PEJ,PEJ,DJH,WISA CA 100m N
EMMAOR_FLAGC2-04_2015-05-13,EMMAOR_FLAGC2-04,2015-05-13,1,1/0/00,270,1,4,RLM,RLM,CAS,
EMMAOR_FLAGC2-04_2015-06-08,EMMAOR_FLAGC2-04,2015-06-08,2,1/0/00,270,0,24,KEA,KEA,RLM,
EMMAOR_FLAGC2-04_2016-06-02,EMMAOR_FLAGC2-04,2016-06-02,1,1/0/00,270,1,20,KNB,KNB,VLM,
EMMAOR_FLAGC2-04_2016-06-23,EMMAOR_FLAGC2-04,2016-06-23,2,1/0/00,270,2,15,RSR,RSR,NGS,WISA approach P4 @ 04:15.  Call only.  Sex unk or RBSA?
EMMAOR_FLAGC2-04_2017-05-24,EMMAOR_FLAGC2-04,2017-05-24,1,1/0/00,270,2,11,JRK,JRK,NSM,"No WO. CHSP, DUFL"
EMMAOR_FLAGC2-04_2017-06-16,EMMAOR_FLAGC2-04,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,Same conditions (weather and bird activity) No WO activity
EMMAOR_FLAGC2-04_2019-06-13,EMMAOR_FLAGC2-04,2019-06-13,1,1/0/00,270,1,20,REB,REB,TES,
EMMAOR_FLAGC2-04_2019-07-01,EMMAOR_FLAGC2-04,2019-07-01,2,1/0/00,270,0,21,DHK,DHK,MEW,
EMMAOR_FLAGC2-04_2021-05-26,EMMAOR_FLAGC2-04,2021-05-26,1,1/0/00,270,0,9,TES,TES,CPL,"GRFL, CHSP, WETA"
EMMAOR_FLAGC2-04_2021-06-21,EMMAOR_FLAGC2-04,2021-06-21,2,1/0/00,270,0,18,CPL,CPL,TES,"CHSP, DEJU, FC DR, MODO, YRWA, BRSP"
EMMAOR_FLAGC2-05_2014-05-12,EMMAOR_FLAGC2-05,2014-05-12,1,1/0/00,270,0,9,DJH,DJH,DJH,
EMMAOR_FLAGC2-05_2014-06-10,EMMAOR_FLAGC2-05,2014-06-10,2,1/0/00,270,0,13,PEJ,PEJ,DJH,
EMMAOR_FLAGC2-05_2015-05-13,EMMAOR_FLAGC2-05,2015-05-13,1,1/0/00,270,0,4,RLM,RLM,CAS,
EMMAOR_FLAGC2-05_2015-06-08,EMMAOR_FLAGC2-05,2015-06-08,2,1/0/00,270,0,23,KEA,KEA,RLM,
EMMAOR_FLAGC2-05_2016-06-02,EMMAOR_FLAGC2-05,2016-06-02,1,1/0/00,270,2,18,KNB,KNB,VLM,
EMMAOR_FLAGC2-05_2016-06-23,EMMAOR_FLAGC2-05,2016-06-23,2,1/0/00,270,2,16,RSR,RSR,NGS,
EMMAOR_FLAGC2-05_2017-05-24,EMMAOR_FLAGC2-05,2017-05-24,1,1/0/00,270,2,11,JRK,JRK,NSM,"No WO, very quiet"
EMMAOR_FLAGC2-05_2017-06-16,EMMAOR_FLAGC2-05,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Same weather, High bird activity. No WO activity"
EMMAOR_FLAGC2-05_2019-06-13,EMMAOR_FLAGC2-05,2019-06-13,1,1/0/00,270,0,21,REB,REB,TES,
EMMAOR_FLAGC2-05_2019-07-01,EMMAOR_FLAGC2-05,2019-07-01,2,1/0/00,270,0,20,DHK,DHK,MEW,
EMMAOR_FLAGC2-05_2021-05-26,EMMAOR_FLAGC2-05,2021-05-26,1,1/0/00,270,0,9,TES,TES,CPL,"GRFL, CHSP, YRWA"
EMMAOR_FLAGC2-05_2021-06-21,EMMAOR_FLAGC2-05,2021-06-21,2,1/0/00,270,0,18,CPL,CPL,TES,"F WHWO approaches very close as she flys from tree to tree, no vocalizations but she eventually DR a bit"
EMMAOR_FLAGC2-06_2014-05-12,EMMAOR_FLAGC2-06,2014-05-12,1,1/0/00,270,0,12,DJH,DJH,DJH,
EMMAOR_FLAGC2-06_2014-06-10,EMMAOR_FLAGC2-06,2014-06-10,2,1/0/00,270,0,13,PEJ,PEJ,DJH,NOFL flew by 60m N
EMMAOR_FLAGC2-06_2015-05-13,EMMAOR_FLAGC2-06,2015-05-13,1,1/0/00,270,1,4,RLM,RLM,CAS,
EMMAOR_FLAGC2-06_2015-06-08,EMMAOR_FLAGC2-06,2015-06-08,2,1/0/00,270,0,23,KEA,KEA,RLM,
EMMAOR_FLAGC2-06_2016-06-02,EMMAOR_FLAGC2-06,2016-06-02,1,1/0/00,270,0,18,KNB,KNB,VLM,
EMMAOR_FLAGC2-06_2016-06-23,EMMAOR_FLAGC2-06,2016-06-23,2,1/0/00,270,2,16,RSR,RSR,NGS,
EMMAOR_FLAGC2-06_2017-05-24,EMMAOR_FLAGC2-06,2017-05-24,1,1/0/00,270,2,14,JRK,JRK,NSM,No WO
EMMAOR_FLAGC2-06_2017-06-16,EMMAOR_FLAGC2-06,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Weather same, bird activity still high. No WO activity"
EMMAOR_FLAGC2-06_2019-06-13,EMMAOR_FLAGC2-06,2019-06-13,1,1/0/00,270,0,21,REB,REB,TES,Great JUOC hab
EMMAOR_FLAGC2-06_2019-07-01,EMMAOR_FLAGC2-06,2019-07-01,2,1/0/00,270,1,22,DHK,DHK,MEW,Heard wingbeat. WHWO did not call. Flew off @100deg E. Returned and foraged around pt6
EMMAOR_FLAGC2-06_2021-05-26,EMMAOR_FLAGC2-06,2021-05-26,1,1/0/00,270,0,8,TES,TES,CPL,"GRFL, CHSP"
EMMAOR_FLAGC2-06_2021-06-21,EMMAOR_FLAGC2-06,2021-06-21,2,1/0/00,270,0,21,CPL,CPL,TES,"RECR, CHSP, MOCH"
EMMAOR_FLAGC2-07_2014-05-12,EMMAOR_FLAGC2-07,2014-05-12,1,1/0/00,270,0,12,DJH,DJH,DJH,
EMMAOR_FLAGC2-07_2014-06-10,EMMAOR_FLAGC2-07,2014-06-10,2,1/0/00,270,0,12,PEJ,PEJ,DJH,
EMMAOR_FLAGC2-07_2015-05-13,EMMAOR_FLAGC2-07,2015-05-13,1,1/0/00,270,2,5,RLM,RLM,CAS,
EMMAOR_FLAGC2-07_2015-06-08,EMMAOR_FLAGC2-07,2015-06-08,2,1/0/00,270,0,22,KEA,KEA,RLM,
EMMAOR_FLAGC2-07_2016-06-02,EMMAOR_FLAGC2-07,2016-06-02,1,1/0/00,270,0,17,KNB,KNB,VLM,
EMMAOR_FLAGC2-07_2016-06-23,EMMAOR_FLAGC2-07,2016-06-23,2,1/0/00,270,1,17,RSR,RSR,NGS,
EMMAOR_FLAGC2-07_2017-05-24,EMMAOR_FLAGC2-07,2017-05-24,1,1/0/00,270,2,11,JRK,JRK,NSM,No WO. DUFL calling
EMMAOR_FLAGC2-07_2017-06-16,EMMAOR_FLAGC2-07,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Same weather, bird activity still high. No WO activity."
EMMAOR_FLAGC2-07_2019-06-13,EMMAOR_FLAGC2-07,2019-06-13,1,1/0/00,270,0,19,REB,REB,TES,
EMMAOR_FLAGC2-07_2019-07-01,EMMAOR_FLAGC2-07,2019-07-01,2,1/0/00,270,0,23,DHK,DHK,MEW,Heard wingbeat spotted WHWO in nearby tree. M proceeded to drum and forage round pt7. F WHWO arrived while preparing to head to pt8
EMMAOR_FLAGC2-07_2021-05-26,EMMAOR_FLAGC2-07,2021-05-26,1,1/0/00,270,0,8,TES,TES,CPL,"GRFL, CHSP, YRWA, WETA"
EMMAOR_FLAGC2-07_2021-06-21,EMMAOR_FLAGC2-07,2021-06-21,2,1/0/00,270,0,20,CPL,CPL,TES,"DEJU, DUFL, CAFI, MOCH, YRWA, CHSP, AMRO"
EMMAOR_FLAGC2-08_2014-05-12,EMMAOR_FLAGC2-08,2014-05-12,1,1/0/00,270,0,13,DJH,DJH,DJH,
EMMAOR_FLAGC2-08_2014-06-10,EMMAOR_FLAGC2-08,2014-06-10,2,1/0/00,270,0,12,PEJ,PEJ,DJH,NOFL CA ~80m E
EMMAOR_FLAGC2-08_2015-05-13,EMMAOR_FLAGC2-08,2015-05-13,1,1/0/00,270,2,5,RLM,RLM,CAS,
EMMAOR_FLAGC2-08_2015-06-08,EMMAOR_FLAGC2-08,2015-06-08,2,1/0/00,270,0,21,KEA,KEA,RLM,
EMMAOR_FLAGC2-08_2016-06-02,EMMAOR_FLAGC2-08,2016-06-02,1,1/0/00,270,0,17,KNB,KNB,VLM,
EMMAOR_FLAGC2-08_2016-06-23,EMMAOR_FLAGC2-08,2016-06-23,2,1/0/00,270,1,18,RSR,RSR,NGS,
EMMAOR_FLAGC2-08_2017-05-24,EMMAOR_FLAGC2-08,2017-05-24,1,1/0/00,270,2,10,JRK,JRK,NSM,BBWO to N
EMMAOR_FLAGC2-08_2017-06-16,EMMAOR_FLAGC2-08,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Weather same, but slightly warmer. Reduced bird activity. No WO activity"
EMMAOR_FLAGC2-08_2019-06-13,EMMAOR_FLAGC2-08,2019-06-13,1,1/0/00,270,0,19,REB,REB,TES,*needs nail
EMMAOR_FLAGC2-08_2019-07-01,EMMAOR_FLAGC2-08,2019-07-01,2,1/0/00,270,0,23,DHK,DHK,MEW,Heard wingbeat of WHWO. Spotted male in nearby tree. Heard drumming and flying around pt8.
EMMAOR_FLAGC2-08_2021-05-26,EMMAOR_FLAGC2-08,2021-05-26,1,1/0/00,270,0,8,TES,TES,CPL,"GRFL, CHSP"
EMMAOR_FLAGC2-08_2021-06-21,EMMAOR_FLAGC2-08,2021-06-21,2,1/0/00,270,0,22,CPL,CPL,TES,"CONI, DEJU, DUFL, AMRO, CHSP"
EMMAOR_FLAGC2-09_2014-05-12,EMMAOR_FLAGC2-09,2014-05-12,1,1/0/00,270,0,15,DJH,DJH,DJH,
EMMAOR_FLAGC2-09_2014-06-10,EMMAOR_FLAGC2-09,2014-06-10,2,1/0/00,270,0,11.5,PEJ,PEJ,DJH,WISA DR 150m N
EMMAOR_FLAGC2-09_2015-05-13,EMMAOR_FLAGC2-09,2015-05-13,1,1/0/00,270,3,5,RLM,RLM,CAS,
EMMAOR_FLAGC2-09_2015-06-08,EMMAOR_FLAGC2-09,2015-06-08,2,1/0/00,270,0,18,KEA,KEA,RLM,
EMMAOR_FLAGC2-09_2016-06-02,EMMAOR_FLAGC2-09,2016-06-02,1,1/0/00,270,0,16,KNB,KNB,VLM,
EMMAOR_FLAGC2-09_2016-06-23,EMMAOR_FLAGC2-09,2016-06-23,2,1/0/00,270,0,19,RSR,RSR,NGS,
EMMAOR_FLAGC2-09_2017-05-24,EMMAOR_FLAGC2-09,2017-05-24,1,1/0/00,270,2,10,JRK,JRK,NSM,GRJA to SE. No WO
EMMAOR_FLAGC2-09_2017-06-16,EMMAOR_FLAGC2-09,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Weather same, moderate bird activity. No WO activity"
EMMAOR_FLAGC2-09_2019-06-13,EMMAOR_FLAGC2-09,2019-06-13,1,1/0/00,270,0,17,REB,REB,TES,
EMMAOR_FLAGC2-09_2019-07-01,EMMAOR_FLAGC2-09,2019-07-01,2,1/0/00,270,0,23,DHK,DHK,MEW,
EMMAOR_FLAGC2-09_2021-05-26,EMMAOR_FLAGC2-09,2021-05-26,1,1/0/00,270,0,7,TES,TES,CPL,"Heard calls at 144 deg, 50-100m, could be pair from pt 10, CAFI, MOCH, CHSP"
EMMAOR_FLAGC2-09_2021-06-21,EMMAOR_FLAGC2-09,2021-06-21,2,1/0/00,270,1,23,CPL,CPL,TES,"DEJU, AMRO, BRSP, HAWO, CHSP"
EMMAOR_FLAGC2-10_2014-05-12,EMMAOR_FLAGC2-10,2014-05-12,1,1/0/00,270,0,12,DJH,DJH,DJH,
EMMAOR_FLAGC2-10_2014-06-10,EMMAOR_FLAGC2-10,2014-06-10,2,1/0/00,270,0,11,PEJ,PEJ,DJH,
EMMAOR_FLAGC2-10_2015-05-13,EMMAOR_FLAGC2-10,2015-05-13,1,1/0/00,270,1,7,RLM,RLM,CAS,"Male WHWO flew in silent from S after survey, began foraging."
EMMAOR_FLAGC2-10_2015-06-08,EMMAOR_FLAGC2-10,2015-06-08,2,1/0/00,270,0,16,KEA,KEA,RLM,"Heard a bird fly by w/ 1:30 remaining but couldn't get ID. @ 0:44 remaining we heard drumming after survey ended, checked out drumming and it was a WHWO."
EMMAOR_FLAGC2-10_2016-06-02,EMMAOR_FLAGC2-10,2016-06-02,1,1/0/00,270,0,16,KNB,KNB,VLM,Heard WHWO ~150m away walking from truck to Pt 10
EMMAOR_FLAGC2-10_2016-06-23,EMMAOR_FLAGC2-10,2016-06-23,2,1/0/00,270,3,18,RSR,RSR,NGS,
EMMAOR_FLAGC2-10_2017-05-24,EMMAOR_FLAGC2-10,2017-05-24,1,1/0/00,270,2,10,JRK,JRK,NSM,"Windy, branches. Foraging WO to NW"
EMMAOR_FLAGC2-10_2017-06-16,EMMAOR_FLAGC2-10,2017-06-16,2,1/0/00,270,0,999,LMH,LMH,SAD,"Same weather and bird activity, No WO"
EMMAOR_FLAGC2-10_2019-06-13,EMMAOR_FLAGC2-10,2019-06-13,1,1/0/00,270,0,16,REB,REB,TES,Fantastic WHWO habitat
EMMAOR_FLAGC2-10_2019-07-01,EMMAOR_FLAGC2-10,2019-07-01,2,1/0/00,270,2,23,DHK,DHK,MEW,WHWO responded to call. Spotted in nearby tree. Made more vocalizations
EMMAOR_FLAGC2-10_2021-05-26,EMMAOR_FLAGC2-10,2021-05-26,1,1/0/00,270,0,7,TES,TES,CPL,"MOCH, AMRO, SSHA, a second WHWO I heard DR <50m after 2nd CA M WHWO flys into pine <10m away"
EMMAOR_FLAGC2-10_2021-06-21,EMMAOR_FLAGC2-10,2021-06-21,2,1/0/00,270,0,22,CPL,CPL,TES,"CAFI, YRWA, AMRO, PYNU, MODO, WBNU, NOFL"
EMMAOR_MDC1-01_2014-05-29,EMMAOR_MDC1-01,2014-05-29,1,1/0/00,270,0,11,PEJ,PEJ,DLM,F foraging on 25cm dbh PIPO only 17m W of pt cnt tree
EMMAOR_MDC1-01_2014-07-01,EMMAOR_MDC1-01,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
EMMAOR_MDC1-01_2015-05-18,EMMAOR_MDC1-01,2015-05-18,1,1/0/00,270,1,10,CKL,CKL,CAS,
EMMAOR_MDC1-01_2015-06-17,EMMAOR_MDC1-01,2015-06-17,2,1/0/00,270,1,10,JLN,JLN,CJY,
EMMAOR_MDC1-01_2016-05-18,EMMAOR_MDC1-01,2016-05-18,1,1/0/00,270,0,18,NGS,NGS,RSR,Quiet
EMMAOR_MDC1-01_2016-06-22,EMMAOR_MDC1-01,2016-06-22,2,1/0/00,270,0,9,BDG,BDG,RSR,
EMMAOR_MDC1-01_2017-06-01,EMMAOR_MDC1-01,2017-06-01,1,1/0/00,270,1,17,NSM,NSM,SAD,
EMMAOR_MDC1-01_2017-06-21,EMMAOR_MDC1-01,2017-06-21,2,1/0/00,270,1,11,LMH,LMH,JRK,No WO activity
EMMAOR_MDC1-01_2019-05-31,EMMAOR_MDC1-01,2019-05-31,1,1/0/00,270,0,13,DHK,DHK,MEW,
EMMAOR_MDC1-01_2019-06-20,EMMAOR_MDC1-01,2019-06-20,2,1/0/00,270,2,8,DHK,DHK,MEW,
EMMAOR_MDC1-01_2021-06-02,EMMAOR_MDC1-01,2021-06-02,1,1/0/00,270,0,17,TES,TES,CPL,"DEJU, MOCH, CHSP, warbler"
EMMAOR_MDC1-01_2021-06-29,EMMAOR_MDC1-01,2021-06-29,2,1/0/00,270,1,30,CPL,CPL,TES,"WETA, YRWA"
EMMAOR_MDC1-02_2014-05-29,EMMAOR_MDC1-02,2014-05-29,1,1/0/00,270,0,11,PEJ,PEJ,DLM,
EMMAOR_MDC1-02_2014-07-01,EMMAOR_MDC1-02,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
EMMAOR_MDC1-02_2015-05-18,EMMAOR_MDC1-02,2015-05-18,1,1/0/00,270,0,9,CKL,CKL,CAS,UNK rapid drumming to SE @ 60m
EMMAOR_MDC1-02_2015-06-17,EMMAOR_MDC1-02,2015-06-17,2,1/0/00,270,1,11,JLN,JLN,CJY,
EMMAOR_MDC1-02_2016-05-18,EMMAOR_MDC1-02,2016-05-18,1,1/0/00,270,0,17,NGS,NGS,RSR,HAWO flew on point tree.
EMMAOR_MDC1-02_2016-06-22,EMMAOR_MDC1-02,2016-06-22,2,1/0/00,270,0,9,BDG,BDG,RSR,
EMMAOR_MDC1-02_2017-06-01,EMMAOR_MDC1-02,2017-06-01,1,1/0/00,270,2,19,NSM,NSM,SAD,
EMMAOR_MDC1-02_2017-06-21,EMMAOR_MDC1-02,2017-06-21,2,1/0/00,270,1,13,LMH,LMH,JRK,"Raven circling me overhead during survey, CA. Male WHWO flew in silently, landed on tree 8m from pt. A few foraging pecks but nothing else."
EMMAOR_MDC1-02_2019-05-31,EMMAOR_MDC1-02,2019-05-31,1,1/0/00,270,0,14,DHK,DHK,MEW,
EMMAOR_MDC1-02_2019-06-20,EMMAOR_MDC1-02,2019-06-20,2,1/0/00,270,2,5,DHK,DHK,MEW,
EMMAOR_MDC1-02_2021-06-02,EMMAOR_MDC1-02,2021-06-02,1,1/0/00,270,0,17,TES,TES,CPL,"DEJU, DUFL, YRWA, fast drum after time - unconfirmed"
EMMAOR_MDC1-02_2021-06-29,EMMAOR_MDC1-02,2021-06-29,2,1/0/00,270,1,29,CPL,CPL,TES,"WETA, CHSP, RBNU, YRWA, TOSO"
EMMAOR_MDC1-03_2014-05-29,EMMAOR_MDC1-03,2014-05-29,1,1/0/00,270,1,10,PEJ,PEJ,DLM,Saw/heard F fly in from NNW simultaneously; F PE silently in PIPO 45m N
EMMAOR_MDC1-03_2014-07-01,EMMAOR_MDC1-03,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,HAWO detected DR
EMMAOR_MDC1-03_2015-05-18,EMMAOR_MDC1-03,2015-05-18,1,1/0/00,270,0,8,CKL,CKL,CAS,
EMMAOR_MDC1-03_2015-06-17,EMMAOR_MDC1-03,2015-06-17,2,1/0/00,270,1,12,JLN,JLN,CJY,
EMMAOR_MDC1-03_2016-05-18,EMMAOR_MDC1-03,2016-05-18,1,1/0/00,270,0,15,NGS,NGS,RSR,Quiet
EMMAOR_MDC1-03_2016-06-22,EMMAOR_MDC1-03,2016-06-22,2,1/0/00,270,0,12,BDG,BDG,RSR,
EMMAOR_MDC1-03_2017-06-01,EMMAOR_MDC1-03,2017-06-01,1,1/0/00,270,1,20,NSM,NSM,SAD,Raven in area
EMMAOR_MDC1-03_2017-06-21,EMMAOR_MDC1-03,2017-06-21,2,1/0/00,270,1,13,LMH,LMH,JRK,No WO activity
EMMAOR_MDC1-03_2019-05-31,EMMAOR_MDC1-03,2019-05-31,1,1/0/00,270,0,15,DHK,DHK,MEW,
EMMAOR_MDC1-03_2019-06-20,EMMAOR_MDC1-03,2019-06-20,2,1/0/00,270,2,6,DHK,DHK,MEW,
EMMAOR_MDC1-03_2021-06-02,EMMAOR_MDC1-03,2021-06-02,1,1/0/00,270,0,19,TES,TES,CPL,"CHSP, YRWA, DUFL"
EMMAOR_MDC1-03_2021-06-29,EMMAOR_MDC1-03,2021-06-29,2,1/0/00,270,1,27,CPL,CPL,TES,"MOCH, YRWA, DEJU, WETA, RECR, GTTO"
EMMAOR_MDC1-04_2014-05-29,EMMAOR_MDC1-04,2014-05-29,1,1/0/00,270,1,8.5,PEJ,PEJ,DLM,NOFL silently flew w/in 50m NE 2/ 3:47 remaining
EMMAOR_MDC1-04_2014-07-01,EMMAOR_MDC1-04,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
EMMAOR_MDC1-04_2015-05-18,EMMAOR_MDC1-04,2015-05-18,1,1/0/00,270,1,7,CKL,CKL,CAS,NOFL rattle @ > 100 to SE
EMMAOR_MDC1-04_2015-06-17,EMMAOR_MDC1-04,2015-06-17,2,1/0/00,270,1,13,JLN,JLN,CJY,
EMMAOR_MDC1-04_2016-05-18,EMMAOR_MDC1-04,2016-05-18,1,1/0/00,270,0,17,NGS,NGS,RSR,WHWO 2:14 rattle >150m.  Distinct.
EMMAOR_MDC1-04_2016-06-22,EMMAOR_MDC1-04,2016-06-22,2,1/0/00,270,1,16,BDG,BDG,RSR,
EMMAOR_MDC1-04_2017-06-01,EMMAOR_MDC1-04,2017-06-01,1,1/0/00,270,0,20,NSM,NSM,SAD,
EMMAOR_MDC1-04_2017-06-21,EMMAOR_MDC1-04,2017-06-21,2,1/0/00,270,1,15,LMH,LMH,JRK,"WHWO flew high across sky further down slope from pt. Flew in a fast, straight line to the SW while calling"
EMMAOR_MDC1-04_2019-05-31,EMMAOR_MDC1-04,2019-05-31,1,1/0/00,270,1,15,DHK,DHK,MEW,
EMMAOR_MDC1-04_2019-06-20,EMMAOR_MDC1-04,2019-06-20,2,1/0/00,270,2,3,DHK,DHK,MEW,snow pellet
EMMAOR_MDC1-04_2021-06-02,EMMAOR_MDC1-04,2021-06-02,1,1/0/00,270,0,22,TES,TES,CPL,"YRWA, GRFL, RTHA"
EMMAOR_MDC1-04_2021-06-29,EMMAOR_MDC1-04,2021-06-29,2,1/0/00,270,2,28,CPL,CPL,TES,"SWHA, CAFI, BRSP"
EMMAOR_MDC1-05_2014-05-29,EMMAOR_MDC1-05,2014-05-29,1,1/0/00,270,0,7,PEJ,PEJ,DLM,Picoides DR from start survey to 1:51 remaining when I spoteed HAWO fly to DT PIPO 120m SW
EMMAOR_MDC1-05_2014-07-01,EMMAOR_MDC1-05,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
EMMAOR_MDC1-05_2015-05-18,EMMAOR_MDC1-05,2015-05-18,1,1/0/00,270,0,7,CKL,CKL,CAS,
EMMAOR_MDC1-05_2015-06-17,EMMAOR_MDC1-05,2015-06-17,2,1/0/00,270,0,13,JLN,JLN,CJY,"Possible WHWO flew over with 5 sec left, approx 150m away, flight pattern was woodpecker but couldn't see coloration, no vocalizations."
EMMAOR_MDC1-05_2016-05-18,EMMAOR_MDC1-05,2016-05-18,1,1/0/00,270,0,15,NGS,NGS,RSR,Rattle at 3:13.  Unk woodpecker.
EMMAOR_MDC1-05_2016-06-22,EMMAOR_MDC1-05,2016-06-22,2,1/0/00,270,0,15,BDG,BDG,RSR,DR from E
EMMAOR_MDC1-05_2017-06-01,EMMAOR_MDC1-05,2017-06-01,1,1/0/00,270,0,18,NSM,NSM,SAD,
EMMAOR_MDC1-05_2017-06-21,EMMAOR_MDC1-05,2017-06-21,2,1/0/00,270,0,1,LMH,LMH,JRK,HAWO CA
EMMAOR_MDC1-05_2019-05-31,EMMAOR_MDC1-05,2019-05-31,1,1/0/00,270,0,13,DHK,DHK,MEW,
EMMAOR_MDC1-05_2019-06-20,EMMAOR_MDC1-05,2019-06-20,2,1/0/00,270,2,6,DHK,DHK,MEW,
EMMAOR_MDC1-05_2021-06-02,EMMAOR_MDC1-05,2021-06-02,1,1/0/00,270,0,21,TES,TES,CPL,"MOCH, DEJU, CHSP, , heard HAWO or WHWO at 180 deg >50m, no visual confirmation"
EMMAOR_MDC1-05_2021-06-29,EMMAOR_MDC1-05,2021-06-29,2,1/0/00,270,1,25,CPL,CPL,TES,"PISI, DUFL, RECR, WETA, CHSP, TOSO, YRWA"
EMMAOR_MDC1-06_2014-05-29,EMMAOR_MDC1-06,2014-05-29,1,1/0/00,270,1,9,PEJ,PEJ,DLM,
EMMAOR_MDC1-06_2014-07-01,EMMAOR_MDC1-06,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
EMMAOR_MDC1-06_2015-05-18,EMMAOR_MDC1-06,2015-05-18,1,1/0/00,270,0,7,CKL,CKL,CAS,HAWO rattle <50m
EMMAOR_MDC1-06_2015-06-17,EMMAOR_MDC1-06,2015-06-17,2,1/0/00,270,0,15,JLN,JLN,CJY,
EMMAOR_MDC1-06_2016-05-18,EMMAOR_MDC1-06,2016-05-18,1,1/0/00,270,0,15,NGS,NGS,RSR,
EMMAOR_MDC1-06_2016-06-22,EMMAOR_MDC1-06,2016-06-22,2,1/0/00,270,1,16,BDG,BDG,RSR,DR from N
EMMAOR_MDC1-06_2017-06-01,EMMAOR_MDC1-06,2017-06-01,1,1/0/00,270,0,20,NSM,NSM,SAD,"Fast, consistant drumming. Unconfirmed."
EMMAOR_MDC1-06_2017-06-21,EMMAOR_MDC1-06,2017-06-21,2,1/0/00,270,0,16,LMH,LMH,JRK,No WO activity
EMMAOR_MDC1-06_2019-05-31,EMMAOR_MDC1-06,2019-05-31,1,1/0/00,270,1,13,DHK,DHK,MEW,
EMMAOR_MDC1-06_2019-06-20,EMMAOR_MDC1-06,2019-06-20,2,1/0/00,270,2,7,DHK,DHK,MEW,
EMMAOR_MDC1-06_2021-06-02,EMMAOR_MDC1-06,2021-06-02,1,1/0/00,270,0,20,TES,TES,CPL,"AMRO, MOCH, CHSP, at 3:15 rem I heard short CA WHWO at 350 deg, then another flys in from another direction, F WHWO no Calls, flys in and Drums, F then flys toward pt 7 (she came from that direction)"
EMMAOR_MDC1-06_2021-06-29,EMMAOR_MDC1-06,2021-06-29,2,1/0/00,270,1,23,CPL,CPL,TES,"BHCO, BRCR, 4 WHWOs! Likely 2 pairs, though I could only ID a M and F. All perched on the same tree making lots of raucous at one point."
EMMAOR_MDC1-07_2014-05-29,EMMAOR_MDC1-07,2014-05-29,1,1/0/00,270,0,6,PEJ,PEJ,DLM,
EMMAOR_MDC1-07_2014-07-01,EMMAOR_MDC1-07,2014-07-01,2,1/0/00,270,0,999,DJH,DJH,DJH,
